algorithm,ask,askSize,averageDailyVolume10Day,averageVolume,averageVolume10days,beta,bid,bidSize,circulatingSupply,currency,dayHigh,dayLow,dividendRate,dividendYield,exDividendDate,expireDate,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiveYearAvgDividendYield,forwardPE,fromCurrency,lastMarket,marketCap,maxAge,maxSupply,navPrice,open,openInterest,payoutRatio,previousClose,priceHint,priceToSalesTrailing12Months,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketVolume,startDate,strikePrice,symbol,totalAssets,tradeable,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE,twoHundredDayAverage,volume,volume24Hr,volumeAllCurrencies,yield,ytdReturn
,1.28,0,0,62600,0,,1.28,0,,MYR,1.3,1.27,,,-,-,1.77,2.1,1.27,,6.7894735,,,676190912,1,,,1.3,,,1.3,2,,1.3,1.27,1.3,1.3,1229000,-,,7076.KL,,False,0.06,0.046153847,7.9629626,1.787907,1229000,,,,
,0.4,0,0,35800,0,,0.395,0,,MYR,0.405,0.395,,,-,-,0.97833335,1.2,0.395,,,,,192824816,1,,,0.395,,,0.395,2,,0.405,0.395,0.395,0.395,931800,-,,7078.KL,,False,0.02,0.05063291,8.163265,0.97869045,931800,,,,
,3.37,0,0,19000,0,,3.36,0,,MYR,3.43,3.36,,,-,-,4.0666666,4.65,3.36,,,,,873369152,1,,,3.43,,,3.38,2,,3.43,3.36,3.43,3.38,60500,-,,7081.KL,,False,0.27,0.07988166,12.344322,4.067317,60500,,,,
,2.1,0,0,10500,0,,2.06,0,,MYR,2.1,2.08,,,-,-,2.13,2.33,2.08,,,,,117945656,1,,,2.08,,,2.1,2,,2.1,2.08,2.08,2.1,30000,-,,7083.KL,,False,0.03,0.014285714,8.93617,2.1705,30000,,,,
,5.8,0,0,74200,0,,5.77,0,,MYR,5.85,5.68,,,-,-,4.7966666,5.85,3.70769,,,,,7201132544,1,,,5.68,,,5.69,2,,5.85,5.68,5.68,5.69,381200,-,,7084.KL,,False,0.043,0.007557118,37.467533,4.5180955,381200,,,,
,0.985,0,0,44100,0,,0.94,0,,MYR,0.95,0.95,,,-,-,1.08,1.82,0.95,,,,,123598800,1,,,0.95,,,0.96,2,,0.95,0.95,0.95,0.96,10000,-,,7085.KL,,False,0.05,0.052083336,10.555555,1.0888095,10000,,,,
,5.33,0,74880,53250,74880,,5.3,0,,MYR,5.42,5.19,,,-,-,5.0133333,7.92,4.97,,,,,862479616,1,,,5.2,,,5.22,2,,5.42,5.19,5.2,5.22,80400,-,,7087.KL,,False,0.11,0.021072797,10.49505,5.5890474,80400,,,,
,1.3,0,0,83050,0,,1.29,0,,MYR,1.31,1.28,,,-,-,1.5699999,2.08,1.28,,,,,277521376,1,,,1.28,,,1.3,2,,1.31,1.28,1.28,1.3,14700,-,,7088.KL,,False,0.065,0.05,6.565656,1.7009757,14700,,,,
,2.43,0,0,292520,0,,2.42,0,,MYR,2.44,2.41,,,-,-,3.11,4.35,2.41,,,,,437400000,1,,,2.44,,,2.44,2,,2.44,2.41,2.44,2.44,48800,-,,7089.KL,,False,0.133,0.054508194,6.4456234,3.4783332,48800,,,,
,7.12,0,0,20450,0,,7.07,0,,MYR,7.13,6.88,,,-,-,5.46,7.13,4.49,,,,,828222272,1,,,6.88,,,6.89,2,,7.13,6.88,6.88,6.89,112000,-,,7090.KL,,False,0.11,0.015965167,23.25658,5.4330235,112000,,,,
,1.01,0,0,14080,0,,0.97,0,,MYR,1.02,1.01,,,-,-,1.0533333,1.14,0.995,,,,,120398056,1,,,1.01,,,0.97,2,,1.02,1.01,1.01,0.97,34000,-,,7091.KL,,False,0.035,0.036082473,20.199999,1.0340476,34000,,,,
,1.26,0,0,136900,0,,1.25,0,,MYR,1.26,1.24,,,-,-,1.7733333,2.37,1.24,,,,,96778584,1,,,1.26,,,1.26,2,,1.26,1.24,1.26,1.26,641100,-,,7095.KL,,False,0.12,0.0952381,2.3728812,1.9495122,641100,,,,
,2.9,0,0,390400,0,,2.89,0,,MYR,2.9,2.88,,,-,-,2.84,3.57,1.81,,,,,1261578368,1,,,2.9,,,2.89,2,,2.9,2.88,2.9,2.89,85800,-,,7100.KL,,False,0.1,0.034602076,23.387098,3.2316666,85800,,,,
,2.43,0,0,0,0,,2.36,0,,MYR,2.43,2.36,,,-,-,2.3,2.48,2.13,,,,,379544608,1,,,2.4,,,2.44,2,,2.43,2.36,2.4,2.44,49600,-,,7103.KL,,False,0.05,0.020491803,13.038673,2.359756,49600,,,,
,3.98,0,0,2256850,0,,3.97,0,,MYR,4.07,3.95,,,-,-,2.22,4.07,1.69,,,,,2671634688,1,,,3.96,,,3.97,2,,4.07,3.95,3.96,3.97,1806100,-,,7106.KL,,False,0.07,0.017632242,26.357616,2.0857143,1806100,,,,
,0.945,0,0,114200,0,,0.925,0,,MYR,0.93,0.93,,,-,-,1.0733334,1.72,0.93,,,,,223200000,1,,,0.93,,,0.925,2,,0.93,0.93,0.93,0.925,10000,-,,7107.KL,,False,0.043,0.046486486,8.773585,1.2804762,10000,,,,
,2.24,0,0,1168250,0,,2.23,0,,MYR,2.24,2.23,,,-,-,2.1766667,2.3,1.82,,,,,284242560,1,,,2.24,,,2.24,2,,2.24,2.23,2.24,2.24,544500,-,,7111.KL,,False,0.03,0.013392856,10.926829,1.9214634,544500,,,,
,11.36,0,0,1166350,0,,11.34,0,,MYR,11.76,11.32,,,-,-,9.396667,11.76,5.33,,,,,14229081088,1,,,11.6,,,11.32,2,,11.76,11.32,11.6,11.32,4048600,-,,7113.KL,,False,0.12,0.010600707,35.5,8.130244,4048600,,,,
,0.66,0,0,168350,0,,0.645,0,,MYR,0.675,0.645,,,-,-,0.9766667,1.43,0.645,,,,,246632512,1,,,0.65,,,0.655,3,,0.675,0.645,0.65,0.655,475700,-,,7117.KL,,False,0.055,0.08396947,8.599999,1.0194186,475700,,,,
,1.05,0,0,0,0,,0.95,0,,MYR,0.97,0.97,,,-,-,0.985,1.04,0.87,,,,,126918680,1,,,0.97,,,0.97,2,,0.97,0.97,0.97,0.97,1200,-,,7119.KL,,False,0.025,0.025773196,18.301888,0.99549997,1200,,,,
,2.74,0,0,57750,0,,2.72,0,,MYR,2.73,2.72,,,-,-,2.6399999,3.33,2.62,,,,,524113600,1,,,2.72,,,2.74,2,,2.73,2.72,2.72,2.74,20100,-,,7129.KL,,False,0.16,0.05839416,6.876574,2.8930953,20100,,,,
,1.37,0,0,15800,0,,1.34,0,,MYR,1.39,1.33,,,-,-,3.2233334,4.5,1.33,,,,,194568000,1,,,1.35,,,1.34,2,,1.39,1.33,1.35,1.34,251700,-,,7133.KL,,False,0.12,0.08955223,6.8020306,3.452093,251700,,,,
,0.91,0,0,26450,0,,0.895,0,,MYR,0.9,0.885,,,-,-,1.02,1.17793,0.885,,,,,70225736,1,,,0.9,,,0.88,2,,0.9,0.885,0.9,0.88,47000,-,,7134.KL,,False,0.06,0.06818182,10.227273,1.0196512,47000,,,,
,2.64,0,0,12150,0,,0.0,0,,MYR,2.65,2.65,,,-,-,2.6733334,2.73,2.46,,,,,107828504,1,,,2.65,,,2.65,2,,2.65,2.65,2.65,2.65,100,-,,7137.KL,,False,0.06,0.022641508,6.400966,2.670303,100,,,,
,1.31,0,0,16500,0,,1.29,0,,MYR,1.3,1.29,,,-,-,1.5966667,1.97,1.29,,,,,200927808,1,,,1.3,,,1.29,2,1.2811563,1.3,1.29,1.3,1.29,21700,-,,7140.KL,,False,0.045,0.034883723,11.944444,1.6246512,21700,,,,
,1.46,0,0,356980,0,,1.45,0,,MYR,1.47,1.39,,,-,-,2.7866666,3.03,1.39,,,,,407280160,1,,,1.39,,,1.4,2,,1.47,1.39,1.39,1.4,652900,-,,7148.KL,,False,0.095,0.067857146,9.798657,2.6209302,652900,,,,
,1.37,0,0,0,0,,1.11,0,,MYR,1.28,1.28,,,-,-,1.23,1.8,1.23,,,,,90569472,1,,,1.28,,,1.28,2,,1.28,1.28,1.28,1.28,200,-,,7149.KL,,False,0.065,0.05078125,28.444443,1.2955555,200,,,,
,0.885,0,0,112600,0,,0.86,0,,MYR,0.88,0.86,,,-,-,1.2533333,1.61,0.86,,,,,117615320,1,,,0.86,,,0.86,2,,0.88,0.86,0.86,0.86,15300,-,,7152.KL,,False,0.04,0.046511628,6.615385,1.3907143,15300,,,,
,8.26,0,0,315000,0,,8.25,0,,MYR,8.38,8.19,,,-,-,8.679999,8.78,6.31,,,,,5275611136,1,,,8.2,,,8.2,2,,8.38,8.19,8.2,8.2,1786200,-,,7153.KL,,False,0.12,0.014634146,25.306747,8.203902,1786200,,,,
,0.82,0,0,2707700,0,,0.81,0,,MYR,0.81,0.8,,,-,-,1.1333333,1.37,0.38,,,,,65200000,1,,,0.8,,,0.82,3,,0.81,0.8,0.8,0.82,194400,-,,7154.KL,,False,0.01,0.0121951215,12.734374,0.90988094,194400,,,,
,1.43,0,0,2280300,0,,1.42,0,,MYR,1.44,1.42,,,-,-,1.95,2.35,1.27,,,,,1673271424,1,,,1.42,,,1.43,2,,1.44,1.42,1.42,1.43,1010400,-,,7155.KL,,False,0.02,0.013986014,20.42857,2.1240475,1010400,,,,
,0.6,0,0,11000,0,,0.575,0,,MYR,0.58,0.57,,,-,-,0.6383333,0.75,0.57,,,,,,1,,,0.57,,,0.57,3,,0.58,0.57,0.57,0.57,37000,-,,7157.KL,,False,,,,0.64928573,37000,,,,
,0.805,0,0,850500,0,,0.785,0,,MYR,0.79,0.79,,,-,-,1.1333333,1.29,0.79,,,,,216179552,1,,,0.79,,,0.79,2,,0.79,0.79,0.79,0.79,181000,-,,7162.KL,,False,0.02,0.025316454,9.634147,1.0177381,181000,,,,
,1.05,0,0,315450,0,,1.04,0,,MYR,1.06,1.03,,,-,-,1.3199999,1.64,1.03,,,,,97037504,1,,,1.03,,,1.03,2,,1.06,1.03,1.03,1.03,445600,-,,7167.KL,,False,0.04,0.03883495,5.445026,1.242439,445600,,,,
,0.83,0,0,18000,0,,0.815,0,,MYR,0.85,0.83,,,-,-,0.8883333,1.08,0.83,,,,,122707200,1,,,0.85,,,0.86,2,,0.85,0.83,0.85,0.86,12000,-,,7168.KL,,False,0.01,0.011627907,15.37037,0.9563953,12000,,,,
,1.29,0,0,11950,0,,1.26,0,,MYR,1.29,1.28,,,-,-,1.3,1.4,1.22,,,,,,1,,,1.28,,,1.3,2,,1.29,1.28,1.28,1.3,1200,-,,7169.KL,,False,,,,1.3145238,1200,,,,
,3.04,0,0,11050,0,,3.03,0,,MYR,3.11,3.04,,,-,-,4.056667,5.48,1.99,,,,,235538592,1,,,3.06,,,3.06,2,,3.11,3.04,3.06,3.06,172400,-,,7172.KL,,False,0.04,0.013071896,28.148148,3.995238,172400,,,,
,2.64,0,0,26300,0,,2.6,0,,MYR,2.62,2.6,,,-,-,2.5833333,3.19,2.51,,,,,350100384,1,,,2.6,,,2.63,2,,2.62,2.6,2.6,2.63,17200,-,,7178.KL,,False,0.065,0.024714828,14.20765,2.6269047,17200,,,,
,0.53,0,16680,0,16680,,0.435,0,,MYR,0.44,0.44,,,-,-,0.52,0.64,0.44,,,,,42560276,1,,,0.44,,,0.44,2,,0.44,0.44,0.44,0.44,3200,-,,7190.KL,,False,0.013,0.029545456,13.333333,0.50658536,3200,,,,
,0.57,0,0,10257,0,,0.495,0,,MYR,0.495,0.495,,,-,-,0.5,0.74545,0.455,,,,,49005000,1,,,0.495,,,0.495,3,,0.495,0.495,0.495,0.495,4300,-,,7199.KL,,False,0.015,0.03030303,5.265958,0.52617115,4300,,,,
,0.31,0,287300,408868,287300,,0.305,0,,MYR,0.31,0.305,,,-,-,0.325,0.61,0.305,,,,,99420240,1,,,0.31,,,0.305,3,,0.31,0.305,0.31,0.305,121500,-,,7200.KL,,False,0.03,0.09836065,2.7981653,0.37295455,121500,,,,
,0.135,0,571300,2822265,571300,,0.13,0,,MYR,0.135,0.13,,,-,-,0.143,0.225,0.105,,,,,88736584,1,,,0.13,,,0.13,3,,0.135,0.13,0.13,0.13,122000,-,,7201.KL,,False,0.006,0.046153847,,0.13427928,122000,,,,
,1.45,0,35900,26771,35900,,1.43,0,,MYR,1.45,1.45,,,-,-,1.506,1.86,1.44,,,,,174725008,1,,,1.45,,,1.45,2,,1.45,1.45,1.45,1.45,2000,-,,7202.KL,,False,0.1,0.06896552,13.425926,1.5857272,2000,,,,
,1.45,0,22300,47271,22300,,1.38,0,,MYR,1.44,1.38,,,-,-,1.4760001,2.47,1.28,,,,,228356640,1,,,1.38,,,1.43,2,,1.44,1.38,1.38,1.43,3100,-,,7203.KL,,False,0.03,0.02097902,17.560976,1.5750909,3100,,,,
,2.38,0,48800,92822,48800,,2.31,0,,MYR,2.32,2.31,,,-,-,2.214,3.2,2.15,,,,,528528000,1,,,2.32,,,2.32,2,,2.32,2.31,2.32,2.32,59900,-,,7205.KL,,False,0.074,0.031896554,16.267605,2.5342727,59900,,,,
,0.9,0,28600,92714,28600,,0.835,0,,MYR,0.85,0.85,,,-,-,0.889,1.95,0.77,,,,,97788256,1,,,0.85,,,0.85,2,,0.85,0.85,0.85,0.85,30000,-,,7207.KL,,False,0.04,0.04705882,3.6324787,1.0486486,30000,,,,
,0.42,0,0,1128,0,,0.4,0,,MYR,0.4,0.4,,,-,-,0.38,0.55,0.38,,,,,46958000,1,,,0.4,,,0.38,2,,0.4,0.4,0.4,0.38,5000,-,,7209.KL,,False,0.007,0.018421054,28.571428,0.4159009,5000,,,,
,1.13,0,0,24831,0,,1.04,0,,MYR,1.1,1.08,,,-,-,1.13,1.39,1.05,,,,,195379808,1,,,1.1,,,1.1,2,,1.1,1.08,1.1,1.1,55300,-,,7210.KL,,False,0.05,0.045454547,9.322034,1.2018919,55300,,,,
,0.78,0,0,580142,0,,0.74,0,,MYR,0.745,0.74,,,-,-,0.758,1.21,0.7,,,,,88800000,1,,,0.74,,,0.74,2,,0.745,0.74,0.74,0.74,60400,-,,7214.KL,,False,0.023,0.03108108,6.166667,0.84072727,60400,,,,
,2.4,0,139500,69257,139500,,2.39,0,,MYR,2.5,2.4,,,-,-,2.022,3.8025,1.95,,,,,572544000,1,,,2.5,,,2.5,2,,2.5,2.4,2.5,2.5,47400,-,,7216.KL,,False,0.025,0.01,18.604652,2.6366363,47400,,,,
,2.0,0,0,97248,0,,1.9,0,,MYR,2.2,2.18,,,-,-,2.092,2.2,1.67,,,,,176000000,1,,,2.18,,,2.2,2,,2.2,2.18,2.18,2.2,260000,-,,7222.KL,,False,0.035,0.01590909,21.359224,1.8771172,260000,,,,
,1.01,0,0,16565,0,,0.885,0,,MYR,1.02,1.02,,,-,-,0.99,1.31,0.825,,,,,80167712,1,,,1.02,,,1.02,2,,1.02,1.02,1.02,1.02,4000,-,,7227.KL,,False,0.03,0.029411765,9.026548,1.0490909,4000,,,,
,2.56,0,268800,108371,268800,,2.53,0,,MYR,2.53,2.53,,,-,-,2.378,2.95,2.36,,,,,558363392,1,,,2.53,,,2.59,2,,2.53,2.53,2.53,2.59,1000,-,,7229.KL,,False,0.15,0.05791506,6.6578946,2.5965455,1000,,,,
,1.35,0,106500,143194,106500,,1.31,0,,MYR,1.34,1.31,,,-,-,1.322,1.66,1.24,,,,,,1,,,1.31,,,1.3,2,,1.34,1.31,1.31,1.3,36400,-,,7231.KL,,False,,,,1.468,36400,,,,
,1.58,0,272600,276714,272600,,1.57,0,,MYR,1.61,1.5,,,-,-,1.1960001,2.96,0.995,,,,,124657856,1,,,1.54,,,1.54,2,,1.61,1.5,1.54,1.54,1187200,-,,7235.KL,,False,0.05,0.032467533,7.476191,1.6663636,1187200,,,,
,1.77,0,272600,682002,272600,,1.76,0,,MYR,1.77,1.76,,,-,-,1.438,2.49,1.15,,,,,526192448,1,,,1.76,,,1.76,2,,1.77,1.76,1.76,1.76,51500,-,,7237.KL,,False,0.11,0.0625,12.753623,1.6595454,51500,,,,
,0.36,0,196200,159851,196200,,0.35,0,,MYR,0.36,0.34,,,-,-,0.575,1.23,0.34,,,,,120217320,1,,,0.35,,,0.36,2,,0.36,0.34,0.35,0.36,20300,-,,7245.KL,,False,0.017,0.047222223,7.058824,0.8270721,20300,,,,
,0.565,0,134300,266302,134300,,0.54,0,,MYR,0.565,0.54,,,-,-,0.53,0.965,0.48,,,,,129766456,1,,,0.54,,,0.565,2,,0.565,0.54,0.54,0.565,82100,-,,7246.KL,,False,0.03,0.053097345,7.857143,0.62854546,82100,,,,
,1.86,0,631800,371531,631800,,1.85,0,,MYR,1.91,1.85,,,-,-,1.5,3.45,1.37,,,,,244200000,1,,,1.88,,,1.88,2,,1.91,1.85,1.88,1.88,557200,-,,7247.KL,,False,0.12,0.06382979,11.419753,2.0687273,557200,,,,
,0.95,0,48000,25657,48000,,0.83,0,,MYR,0.86,0.86,,,-,-,1.005,2.17,0.86,,,,,212706384,1,,,0.86,,,0.86,2,,0.86,0.86,0.86,0.86,58000,-,,7248.KL,,False,0.03,0.03488372,7.6106195,1.3945496,58000,,,,
,0.75,0,703000,180137,703000,,0.745,0,,MYR,0.76,0.725,,,-,-,0.351,0.76,0.305,,,,,166402496,1,,,0.725,,,0.735,2,,0.76,0.725,0.725,0.735,7083400,-,,7249.KL,,False,0.005,0.006802721,11.19403,0.38681817,7083400,,,,
,3.19,0,0,6399350,0,,3.18,0,,MYR,3.26,3.18,,,-,-,2.6033332,3.26,1.84,,,,,16746356736,1,,,3.26,,,3.18,2,,3.26,3.18,3.26,3.18,16713600,-,,7277.KL,,False,0.022,0.006918239,58.88889,2.5519512,16713600,,,,
,0.82,0,0,129500,0,,0.81,0,,MYR,0.825,0.81,,,-,-,1.0,1.08,0.81,,,,,89763760,1,,,0.815,,,0.82,2,,0.825,0.81,0.815,0.82,905400,-,,7285.KL,,False,0.105,0.12804878,4.205128,0.9922619,905400,,,,
,4.63,0,0,128450,0,,4.61,0,,MYR,4.73,4.59,,,-,-,4.2433333,4.73,3.4,,,,,5046191104,1,,,4.6,,,4.6,2,,4.73,4.59,4.6,4.6,143200,-,,7293.KL,,False,0.02,0.004347826,21.141554,4.009756,143200,,,,
,0.845,0,0,8750,0,,0.83,0,,MYR,0.85,0.8,,,-,-,0.88666666,1.1,0.8,,,,,148853856,1,,,0.81,,,0.83,2,,0.85,0.8,0.81,0.83,63000,-,,7323.KL,,False,0.03,0.036144577,6.3846154,0.88682926,63000,,,,
,1.35,0,0,24250,0,,1.34,0,,MYR,1.34,1.34,,,-,-,1.6,1.95,1.34,,,,,129303304,1,,,1.34,,,1.34,2,,1.34,1.34,1.34,1.34,9700,-,,7374.KL,,False,0.18,0.13432837,3.4447303,1.5714635,9700,,,,
,0.76,0,0,10000,0,,0.69,0,,MYR,0.775,0.775,,,-,-,1.19,1.55,0.775,,,,,38748060,1,,,0.775,,,0.775,3,,0.775,0.775,0.775,0.775,500,-,,7412.KL,,False,0.1,0.12903227,2.6271186,1.2407143,500,,,,
,1.86,0,0,500,0,,1.66,0,,MYR,1.85,1.85,,,-,-,1.7066667,1.95,1.7,,,,,171494256,1,,,1.85,,,1.85,2,,1.85,1.85,1.85,1.85,1000,-,,7528.KL,,False,0.03,0.016216215,8.295964,1.73,1000,,,,
,0.555,0,0,320950,0,,0.54,0,,MYR,0.535,0.535,,,-,-,0.5916667,0.88,0.535,,,,,41118892,1,,,0.535,,,0.545,2,0.09637549,0.535,0.535,0.535,0.545,101400,-,,7609.KL,,False,0.03,0.05504587,1.9565219,0.6102326,101400,,,,
,1.15,0,0,333,0,,1.05,0,,MYR,1.15,1.15,,,-,-,1.27,1.59,1.15,,,,,375088608,1,,,1.15,,,1.15,2,,1.15,1.15,1.15,1.15,90000,-,,7617.KL,,False,0.08,0.069565214,2.712264,1.2653658,90000,,,,
,4.96,0,0,125850,0,,4.93,0,,MYR,4.99,4.91,,,-,-,5.383333,5.6,3.87,,17.103449,,,957374272,1,,,4.99,,,4.97,2,,4.99,4.91,4.99,4.97,62300,-,,7668.KL,,False,0.15,0.03018109,26.524063,5.354878,62300,,,,
,2.52,0,0,1800,0,,2.45,0,,MYR,2.52,2.52,,,-,-,2.49,2.68,2.3,,,,,,1,,,2.52,,,2.48,2,,2.52,2.52,2.52,2.48,1000,-,,7757.KL,,False,,,,2.4597561,1000,,,,
,0.6,0,0,122225,0,,0.59,0,,MYR,0.6,0.595,,,-,-,0.70166665,0.85,0.595,,,,,137561408,1,,,0.595,,,0.6,2,,0.6,0.595,0.595,0.6,142200,-,,7803.KL,,False,0.03,0.049999997,8.695653,0.68536586,142200,,,,
,0.85,0,0,2600,0,,0.825,0,,MYR,0.85,0.85,,,-,-,0.87833333,1.01,0.83,,,,,61859344,1,,,0.85,,,0.84,2,,0.85,0.85,0.85,0.84,100,-,,7811.KL,,False,0.06,0.071428575,9.34066,0.882625,100,,,,
,2.2,0,0,19750,0,,2.1,0,,MYR,2.1,2.1,,,-,-,2.26,2.35,2.1,,,,,571737600,1,,,2.1,,,2.1,2,,2.1,2.1,2.1,2.1,500,-,,8125.KL,,False,0.059,0.02809524,21.21212,2.2369049,500,,,,
,0.265,0,0,1583140,0,,0.26,0,,MYR,0.26,0.255,,,-,-,0.44666666,0.675,0.255,,,,,170038688,1,,,0.255,,,0.26,2,,0.26,0.255,0.255,0.26,774900,-,,8311.KL,,False,0.01,0.03846154,13.684211,0.46209303,774900,,,,
,1.0,0,0,117400,0,,0.985,0,,MYR,1.0,0.99,,,-,-,1.21,1.79412,0.99,,,,,410556992,1,,,0.995,,,1.0,2,,1.0,0.99,0.995,1.0,46000,-,,8397.KL,,False,0.05,0.05,5.714286,1.3107142,46000,,,,
,0.875,0,0,308950,0,,0.87,0,,MYR,0.9,0.87,,,-,-,0.49166667,0.9,0.38,,,,,245000000,1,,,0.875,,,0.875,3,,0.9,0.87,0.875,0.875,681900,-,,8419.KL,,False,0.02,0.022857143,31.249998,0.4239535,681900,,,,
,0.71,0,0,5900,0,,0.66,0,,MYR,0.71,0.7,,,-,-,0.8566667,1.0,0.68,,,,,196398064,1,,,0.7,,,0.75,2,,0.71,0.7,0.7,0.75,12800,-,,8443.KL,,False,0.015,0.02,12.45614,0.796375,12800,,,,
,0.875,0,0,0,0,,0.83,0,,MYR,0.875,0.85,,,-,-,1.04,1.2,0.85,,,,,59969276,1,,,0.85,,,0.875,2,,0.875,0.85,0.85,0.875,15300,-,,8494.KL,,False,0.05,0.057142857,5.7615895,1.03,15300,,,,
,0.785,0,0,612050,0,,0.77,0,,MYR,0.785,0.77,,,-,-,1.0866667,1.54,0.77,,,,,,1,,,0.77,,,0.775,2,,0.785,0.77,0.77,0.775,292000,-,,8524.KL,,False,,,,1.1002439,292000,,,,
,1.11,0,0,237500,0,,1.1,0,,MYR,1.1,1.08,,,-,-,1.4366666,1.64,1.08,,,,,2650362112,1,,,1.08,,,1.09,2,,1.1,1.08,1.08,1.09,2006200,-,,8583.KL,,False,0.065,0.059633024,7.8014183,1.479762,2006200,,,,
,0.94,0,0,114250,0,,0.935,0,,MYR,0.94,0.93,,,-,-,0.97333336,1.22,0.875,,,,,160459872,1,,,0.935,,,0.93,2,,0.94,0.93,0.935,0.93,41300,-,,8591.KL,,False,0.04,0.043010753,19.183674,0.9357317,41300,,,,
,17.14,0,33440,45950,33440,,17.08,0,,MYR,17.2,17.0,,,-,-,19.566668,20.28,17.0,,,,,5670320640,1,,,17.0,,,16.98,2,,17.2,17.0,17.0,16.98,46100,-,,8621.KL,,False,0.7,0.04122497,17.217743,18.785854,46100,,,,
,0.135,0,0,0,0,,0.13,0,,MYR,0.13,0.13,,,-,-,0.14,0.155,0.13,,,,,58441500,1,,,0.13,,,0.13,2,,0.13,0.13,0.13,0.13,446000,-,,8648.KL,,False,0.003,0.023076924,,0.14012195,446000,,,,
,2.98,0,0,3125500,0,,2.97,0,,MYR,2.99,2.92,,,-,-,3.1566665,4.0,2.92,,,,,7806674432,1,,,2.92,,,2.99,2,,2.99,2.92,2.92,2.99,1274000,-,,8664.KL,,False,0.197,0.06588629,9.80198,3.359762,1274000,,,,
,0.99,0,0,23500,0,,0.855,0,,MYR,0.88,0.85,,,-,-,0.8883333,1.42,0.84,,,,,107147920,1,,,0.85,,,0.87,2,,0.88,0.85,0.85,0.87,15000,-,,8702.KL,,False,0.25,0.28735632,38.260868,0.9367857,15000,,,,
,4.19,0,4801580,2650950,4801580,,4.18,0,,MYR,4.24,4.12,,,-,-,5.786667,5.81,2.6,,,,,5436340736,1,,,4.12,,,4.12,2,,4.24,4.12,4.12,4.12,5079500,-,,8869.KL,,False,0.075,0.018203884,31.42857,5.3411903,5079500,,,,
,0.62,0,0,6397000,0,,0.615,0,,MYR,0.63,0.615,,,-,-,1.0,1.24,0.615,,,,,530377760,1,,,0.62,,,0.62,2,,0.63,0.615,0.62,0.62,1223300,-,,8877.KL,,False,0.02,0.032258064,18.235292,0.99595237,1223300,,,,
,0.765,0,0,317100,0,,0.76,0,,MYR,0.795,0.755,,,-,-,0.62833333,1.57,0.62,,,,,130440920,1,,,0.76,,,0.76,3,,0.795,0.755,0.76,0.76,245800,-,,8966.KL,,False,0.042,0.055263158,3.4931507,0.8391463,245800,,,,
,0.73,0,0,58350,0,,0.72,0,,MYR,0.73,0.71,,,-,-,0.815,1.0,0.71,,,,,225545920,1,,,0.71,,,0.72,2,,0.73,0.71,0.71,0.72,37400,-,,8982.KL,,False,0.015,0.020833332,36.5,0.82139534,37400,,,,
,1.16,0,270900,328000,270900,,1.15,0,,MYR,1.16,1.15,,,-,-,1.65,1.78,1.15,,,,,1547221504,1,,,1.16,,,1.17,2,,1.16,1.15,1.16,1.17,95100,-,,9059.KL,,False,0.02,0.017094018,,1.6521951,95100,,,,
,2.2,0,0,0,0,,1.9,0,,MYR,2.1,2.1,,,-,-,2.04,2.35,2.03,,,,,40135620,1,,,2.1,,,2.1,2,,2.1,2.1,2.1,2.1,2000,-,,9148.KL,,False,0.12,0.057142857,14.285713,2.048108,2000,,,,
,1.37,0,0,206000,0,,1.36,0,,MYR,1.41,1.36,,,-,-,1.9266666,2.04,0.89,,,,,338880448,1,,,1.41,,,1.38,2,,1.41,1.36,1.41,1.38,471000,-,,9172.KL,,False,0.07,0.050724637,15.568182,1.7887805,471000,,,,
,0.73,0,0,1636220,0,,0.725,0,,MYR,0.735,0.72,,,-,-,1.16,1.37,0.72,,,,,188794800,1,,,0.73,,,0.73,2,,0.735,0.72,0.73,0.73,2173000,-,,9261.KL,,False,0.05,0.06849315,1.8434345,1.1123255,2173000,,,,
,0.43,0,0,1365850,0,,0.425,0,,MYR,0.43,0.425,,,-,-,0.50166667,0.69,0.425,,,,,342671968,1,,,0.43,,,0.43,3,,0.43,0.425,0.43,0.43,165000,-,,9288.KL,,False,0.013,0.030232558,13.709678,0.5183333,165000,,,,
,1.52,0,0,159400,0,,1.51,0,,MYR,1.52,1.47,,,-,-,1.5166667,1.78,1.45,,,,,494478816,1,,,1.49,,,1.5,2,,1.52,1.47,1.49,1.5,513400,-,,9296.KL,,False,0.035,0.023333333,12.357723,1.5162791,513400,,,,
,0.57,0,0,250700,0,,0.55,0,,MYR,0.57,0.57,,,-,-,0.6383333,0.94,0.57,,,,,141637024,1,,,0.57,,,0.545,2,0.31160998,0.57,0.57,0.57,0.545,30000,-,,9326.KL,,False,0.02,0.036697246,15.405405,0.6394048,30000,,,,
,17.7,0,0,19800,0,,16.84,0,,MYR,17.08,16.84,,,-,-,19.973333,22.7,13.34,,,,,724364160,1,,,17.02,,,17.06,2,,17.08,16.84,17.02,17.06,9300,-,,9334.KL,,False,0.03,0.0017584994,26.603476,19.794285,9300,,,,
